experiment seed epoch real_epoch tr_loss vl_loss vl_tumour vl_plane learning_rate patience_counter best_epoch best_val_loss
augmented_r1 7 41 41.0 -0.08971318847419887 1.8155031204223633 0.7683673469387755 0.8642857142857143 0.001 8 33 0.040907195392920044
augmented_r1 7 42 42.0 -0.16485868788717878 2.225309402115491 0.6204081632653061 0.9571428571428572 0.001 9 33 0.040907195392920044
augmented_r1 7 43 43.0 -0.20127556722271298 0.36110417988835547 0.8663265306122448 0.9938775510204082 0.001 10 33 0.040907195392920044
augmented_r1 7 44 44.0 -0.19972029781536357 3.0819196720512547 0.6714285714285714 0.7673469387755102 0.0005 11 33 0.040907195392920044
augmented_r1 7 45 45.0 -0.21915333524271946 -0.03444809037811902 0.9683673469387755 0.9959183673469387 0.0005 0 45 -0.03444809037811902
augmented_r1 7 46 46.0 -0.23113088698696668 0.00285650516042904 0.9591836734693877 0.9948979591836735 0.0005 1 45 -0.03444809037811902
augmented_r1 7 47 47.0 -0.2329150762441101 -0.04451435098842699 0.9724489795918367 0.9948979591836735 0.0005 0 47 -0.04451435098842699
augmented_r1 7 48 48.0 -0.23620433145580214 -0.05056174725902324 0.9755102040816327 0.9959183673469387 0.0005 0 48 -0.05056174725902324
augmented_r1 7 49 49.0 -0.23418767967388623 -0.0040545760368814274 0.9673469387755103 0.9928571428571429 0.0005 1 48 -0.05056174725902324
augmented_r1 7 50 50.0 -0.23425871810207463 -0.001040728238164162 0.960204081632653 0.9948979591836735 0.0005 2 48 -0.05056174725902324
augmented_r1 7 51 51.0 -0.23873783497176168 -0.034909875052315846 0.9714285714285714 0.9938775510204082 0.0005 3 48 -0.05056174725902324
augmented_r1 7 52 52.0 -0.2383019428766158 0.03504896796479517 0.9622448979591837 0.9918367346938776 0.0005 4 48 -0.05056174725902324
augmented_r1 7 53 53.0 -0.2361463117588665 -0.049747184831268935 0.9724489795918367 0.9959183673469387 0.0005 5 48 -0.05056174725902324
augmented_r1 7 54 54.0 -0.23650169459138196 -0.039935348958385235 0.9734693877551021 0.9928571428571429 0.0005 6 48 -0.05056174725902324
augmented_r1 7 55 55.0 -0.23874595291875353 0.019542047928790655 0.9591836734693877 0.9938775510204082 0.0005 7 48 -0.05056174725902324
augmented_r1 7 56 56.0 -0.23711819931208628 -0.05581713987856495 0.9734693877551021 0.9928571428571429 0.0005 0 56 -0.05581713987856495
augmented_r1 7 57 57.0 -0.24165282428562235 -0.024192119617851414 0.9714285714285714 0.9948979591836735 0.0005 1 56 -0.05581713987856495
augmented_r1 7 58 58.0 -0.2408886672527315 -0.046920970508030485 0.9724489795918367 0.9938775510204082 0.0005 2 56 -0.05581713987856495
augmented_r1 7 59 59.0 -0.23920629068336538 0.02556850666902503 0.9673469387755103 0.9928571428571429 0.0005 3 56 -0.05581713987856495
augmented_r1 7 60 60.0 -0.24154396155613203 -0.03610605317719129 0.9755102040816327 0.9959183673469387 0.0005 4 56 -0.05581713987856495
augmented_r1 7 61 61.0 -0.2433907978382102 -0.018372568305657835 0.9663265306122449 0.9938775510204082 0.0005 5 56 -0.05581713987856495
augmented_r1 7 62 62.0 -0.24220412401410596 0.03700501772822166 0.9540816326530612 0.9938775510204082 0.0005 6 56 -0.05581713987856495
augmented_r1 7 63 63.0 -0.2431592163691129 0.16200999629740812 0.939795918367347 0.9908163265306122 0.0005 7 56 -0.05581713987856495
augmented_r1 7 64 64.0 -0.24301794527121365 0.039941091926730406 0.9520408163265306 0.9938775510204082 0.0005 8 56 -0.05581713987856495
augmented_r1 7 65 65.0 -0.22427391570316788 1.1891873150455707 0.810204081632653 0.9693877551020408 0.0005 9 56 -0.05581713987856495
augmented_r1 7 66 66.0 -0.20628310881362305 0.9117808264129016 0.8948979591836734 0.9387755102040817 0.0005 10 56 -0.05581713987856495
augmented_r1 7 67 67.0 -0.2057521018016571 0.3637290195542939 0.9102040816326531 0.9928571428571429 0.00025 11 56 -0.05581713987856495
augmented_r1 7 68 68.0 -0.23042513141294418 0.07681168585407491 0.9581632653061225 0.9918367346938776 0.00025 12 56 -0.05581713987856495
augmented_r1 7 69 69.0 -0.24157416750180197 -0.023266811760104433 0.9673469387755103 0.9959183673469387 0.00025 13 56 -0.05581713987856495
augmented_r1 7 70 70.0 -0.24666985922167098 -0.04634223762823611 0.9683673469387755 0.9948979591836735 0.00025 14 56 -0.05581713987856495
augmented_r1 7 71 71.0 -0.24757512934468737 -0.04578697292172179 0.9704081632653061 0.9948979591836735 0.00025 15 56 -0.05581713987856495
augmented_r1 7 72 72.0 -0.2472158761333997 -0.055911834385930274 0.9724489795918367 0.9928571428571429 0.00025 0 72 -0.055911834385930274
augmented_r1 7 73 73.0 -0.24813096698067483 -0.028756527998009505 0.9683673469387755 0.9938775510204082 0.00025 1 72 -0.055911834385930274
augmented_r1 7 74 74.0 -0.2489919600246497 -0.058551524123367 0.9744897959183674 0.9948979591836735 0.00025 0 74 -0.058551524123367
augmented_r1 7 75 75.0 -0.24862721928996062 -0.0718714577811105 0.9775510204081632 0.9959183673469387 0.00025 0 75 -0.0718714577811105
augmented_r1 7 76 76.0 -0.24815928037741267 -0.055687068433177715 0.9734693877551021 0.9959183673469387 0.00025 1 75 -0.0718714577811105
augmented_r1 7 77 77.0 -0.24852530846961562 -0.044331484911393146 0.9704081632653061 0.9948979591836735 0.00025 2 75 -0.0718714577811105
augmented_r1 7 78 78.0 -0.24955047150930923 -0.05904687034840486 0.9775510204081632 0.9938775510204082 0.00025 3 75 -0.0718714577811105
augmented_r1 7 79 79.0 -0.24900671097023402 -0.057235133891202966 0.9755102040816327 0.9959183673469387 0.00025 4 75 -0.0718714577811105
augmented_r1 7 80 80.0 -0.2482905208496305 -0.028588095489813357 0.9704081632653061 0.9948979591836735 0.00025 5 75 -0.0718714577811105
augmented_r1 7 81 81.0 -0.24946744746096935 -0.054865957766163105 0.9734693877551021 0.9948979591836735 0.00025 6 75 -0.0718714577811105
augmented_r1 7 82 82.0 -0.2495770299916261 -0.04437397061562052 0.9724489795918367 0.9959183673469387 0.00025 7 75 -0.0718714577811105
augmented_r1 7 83 83.0 -0.24774223276554755 -0.03668234396953972 0.9744897959183674 0.9938775510204082 0.00025 8 75 -0.0718714577811105
augmented_r1 7 84 84.0 -0.24825635383305525 -0.0331444331577846 0.9724489795918367 0.9938775510204082 0.00025 9 75 -0.0718714577811105
augmented_r1 7 85 85.0 -0.24815726096230747 -0.05719687549435363 0.9744897959183674 0.9938775510204082 0.00025 10 75 -0.0718714577811105
augmented_r1 7 86 86.0 -0.24992573439831414 -0.03534529063166404 0.9724489795918367 0.9938775510204082 0.000125 11 75 -0.0718714577811105
augmented_r1 7 87 87.0 -0.2500949074233926 -0.05312073230743408 0.9734693877551021 0.9959183673469387 0.000125 12 75 -0.0718714577811105
augmented_r1 7 88 88.0 -0.2519685518346588 -0.046656971075096906 0.9704081632653061 0.9948979591836735 0.000125 13 75 -0.0718714577811105
augmented_r1 7 89 89.0 -0.2518842198661496 -0.03626364785797742 0.9673469387755103 0.9948979591836735 0.000125 14 75 -0.0718714577811105
augmented_r1 7 90 90.0 -0.2509128951885675 -0.06417072646471919 0.9734693877551021 0.9948979591836735 0.000125 15 75 -0.0718714577811105
augmented_r1 7 91 91.0 -0.2514152977610522 -0.05125133310045515 0.9724489795918367 0.9938775510204082 0.000125 16 75 -0.0718714577811105
augmented_r1 7 92 92.0 -0.2520001015498646 -0.05479312234995316 0.9734693877551021 0.9948979591836735 0.000125 17 75 -0.0718714577811105
augmented_r1 7 93 93.0 -0.25188508999115006 -0.06216610159192767 0.9775510204081632 0.9938775510204082 0.000125 18 75 -0.0718714577811105
augmented_r1 7 94 94.0 -0.25110787740361945 -0.06340052838228187 0.9734693877551021 0.9948979591836735 0.000125 19 75 -0.0718714577811105
augmented_r1 7 95 95.0 -0.251257333953544 -0.05882064371692891 0.9734693877551021 0.9948979591836735 0.000125 20 75 -0.0718714577811105
augmented_r1 7 96 96.0 -0.2509981408694956 -0.06219889144508206 0.9734693877551021 0.9959183673469387 0.000125 21 75 -0.0718714577811105
augmented_r1 7 97 97.0 -0.2518818616542392 -0.04284374373299735 0.9734693877551021 0.9938775510204082 6.25e-05 22 75 -0.0718714577811105
augmented_r1 7 98 98.0 -0.25286188587728975 -0.06163622359840237 0.9744897959183674 0.9948979591836735 6.25e-05 23 75 -0.0718714577811105
augmented_r1 7 99 99.0 -0.2529239891552676 -0.056249212732120434 0.9744897959183674 0.9938775510204082 6.25e-05 24 75 -0.0718714577811105
augmented_r1 7 100 100.0 -0.25286118845153926 -0.06757221611178651 0.9744897959183674 0.9938775510204082 6.25e-05 25 75 -0.0718714577811105
augmented_r1 7 101 101.0 -0.2532962200536654 -0.051004623393623195 0.9704081632653061 0.9948979591836735 6.25e-05 26 75 -0.0718714577811105
augmented_r1 7 102 102.0 -0.25287548063345733 -0.053036592931163556 0.9714285714285714 0.9959183673469387 6.25e-05 27 75 -0.0718714577811105
augmented_r1 7 103 103.0 -0.25302861803399396 -0.06841967397806596 0.9734693877551021 0.9959183673469387 6.25e-05 28 75 -0.0718714577811105
augmented_r1 7 104 104.0 -0.253001724218056 -0.06637095237264828 0.9785714285714285 0.9948979591836735 6.25e-05 29 75 -0.0718714577811105
augmented_r1 7 105 105.0 -0.2531745503612177 -0.07200386670170998 0.9755102040816327 0.9938775510204082 6.25e-05 0 105 -0.07200386670170998
augmented_r1 7 106 106.0 -0.2526927626084264 -0.06919750486101423 0.9744897959183674 0.9948979591836735 6.25e-05 1 105 -0.07200386670170998
augmented_r1 7 107 107.0 -0.2526378239277975 -0.06187632181206528 0.9724489795918367 0.9948979591836735 6.25e-05 2 105 -0.07200386670170998
augmented_r1 7 108 108.0 -0.2537418008932892 -0.060198881674786 0.9734693877551021 0.9948979591836735 6.25e-05 3 105 -0.07200386670170998
augmented_r1 7 109 109.0 -0.25341083970440015 -0.06600856683692154 0.9755102040816327 0.9938775510204082 6.25e-05 4 105 -0.07200386670170998
augmented_r1 7 110 110.0 -0.25320581211807835 -0.06554688774809546 0.9734693877551021 0.9938775510204082 6.25e-05 5 105 -0.07200386670170998
augmented_r1 7 111 111.0 -0.252886380058389 -0.05330881488566496 0.9714285714285714 0.9948979591836735 6.25e-05 6 105 -0.07200386670170998
augmented_r1 7 112 112.0 -0.25258276352165937 -0.06337433639837771 0.976530612244898 0.9938775510204082 6.25e-05 7 105 -0.07200386670170998
augmented_r1 7 113 113.0 -0.25239582187308 -0.05631435841930156 0.9734693877551021 0.9938775510204082 6.25e-05 8 105 -0.07200386670170998
augmented_r1 7 114 114.0 -0.25326892770099685 -0.05684071365667849 0.9734693877551021 0.9938775510204082 6.25e-05 9 105 -0.07200386670170998
augmented_r1 7 115 115.0 -0.25325464983176926 -0.07090212131033138 0.9775510204081632 0.9938775510204082 6.25e-05 10 105 -0.07200386670170998
augmented_r1 7 116 116.0 -0.25269096129275 -0.06554039351794184 0.9755102040816327 0.9938775510204082 3.125e-05 11 105 -0.07200386670170998
augmented_r1 7 117 117.0 -0.25305745109773686 -0.05655879633767264 0.9714285714285714 0.9938775510204082 3.125e-05 12 105 -0.07200386670170998
augmented_r1 7 118 118.0 -0.25333741387074177 -0.06405504431043352 0.9714285714285714 0.9938775510204082 3.125e-05 13 105 -0.07200386670170998
augmented_r1 7 119 119.0 -0.2531349097280896 -0.06434604391759756 0.976530612244898 0.9938775510204082 3.125e-05 14 105 -0.07200386670170998
augmented_r1 7 120 120.0 -0.2535836912262077 -0.07389148303440639 0.976530612244898 0.9948979591836735 3.125e-05 0 120 -0.07389148303440639
augmented_r1 7 121 121.0 -0.2539707526422553 -0.051776714714205994 0.9724489795918367 0.9938775510204082 3.125e-05 1 120 -0.07389148303440639
augmented_r1 7 122 122.0 -0.2533600305461148 -0.06638222713859714 0.9744897959183674 0.9938775510204082 3.125e-05 2 120 -0.07389148303440639
augmented_r1 7 123 123.0 -0.2534138975065511 -0.0715671378739026 0.9724489795918367 0.9938775510204082 3.125e-05 3 120 -0.07389148303440639
augmented_r1 7 124 124.0 -0.25408963669011986 -0.06981804808791803 0.9755102040816327 0.9938775510204082 3.125e-05 4 120 -0.07389148303440639
augmented_r1 7 125 125.0 -0.25403762761971865 -0.0689879543927251 0.9744897959183674 0.9938775510204082 3.125e-05 5 120 -0.07389148303440639
augmented_r1 7 126 126.0 -0.2533734281713509 -0.07575215855423285 0.9775510204081632 0.9938775510204082 3.125e-05 0 126 -0.07575215855423285
augmented_r1 7 127 127.0 -0.2536016562771808 -0.07270983481893734 0.9755102040816327 0.9948979591836735 3.125e-05 1 126 -0.07575215855423285
augmented_r1 7 128 128.0 -0.2536791684786623 -0.06259020299327617 0.9744897959183674 0.9938775510204082 3.125e-05 2 126 -0.07575215855423285
augmented_r1 7 129 129.0 -0.2529968855817157 -0.06483157556884143 0.9724489795918367 0.9948979591836735 3.125e-05 3 126 -0.07575215855423285
augmented_r1 7 130 130.0 -0.2537352967900793 -0.05961806968766816 0.9714285714285714 0.9938775510204082 3.125e-05 4 126 -0.07575215855423285
augmented_r1 7 131 131.0 -0.25347786957818275 -0.06041145957246118 0.9714285714285714 0.9938775510204082 3.125e-05 5 126 -0.07575215855423285
augmented_r1 7 132 132.0 -0.2538440550017563 -0.05396632077742596 0.9744897959183674 0.9938775510204082 3.125e-05 6 126 -0.07575215855423285
augmented_r1 7 133 133.0 -0.2540860522134273 -0.07400784541149528 0.9744897959183674 0.9948979591836735 3.125e-05 7 126 -0.07575215855423285
augmented_r1 7 134 134.0 -0.25367130910706315 -0.05593498288368692 0.9704081632653061 0.9948979591836735 3.125e-05 8 126 -0.07575215855423285
augmented_r1 7 135 135.0 -0.2544793122419703 -0.05670307850351139 0.9734693877551021 0.9938775510204082 3.125e-05 9 126 -0.07575215855423285
augmented_r1 7 136 136.0 -0.2545119938772481 -0.06690633637564523 0.9744897959183674 0.9938775510204082 3.125e-05 10 126 -0.07575215855423285
augmented_r1 7 137 137.0 -0.2541284182642029 -0.06844962616356051 0.9744897959183674 0.9938775510204082 1.5625e-05 11 126 -0.07575215855423285
augmented_r1 7 138 138.0 -0.25445372602152816 -0.06662073913885623 0.9755102040816327 0.9938775510204082 1.5625e-05 12 126 -0.07575215855423285
augmented_r1 7 139 139.0 -0.25409102772670716 -0.06788078960107298 0.9734693877551021 0.9948979591836735 1.5625e-05 13 126 -0.07575215855423285
augmented_r1 7 140 140.0 -0.25440401585600997 -0.06668074374296228 0.9755102040816327 0.9938775510204082 1.5625e-05 14 126 -0.07575215855423285
augmented_r1 7 141 141.0 -0.25490892918284136 -0.07231079753564329 0.9755102040816327 0.9938775510204082 1.5625e-05 15 126 -0.07575215855423285
augmented_r1 7 142 142.0 -0.2543648642082405 -0.06768326905308937 0.9744897959183674 0.9938775510204082 1.5625e-05 16 126 -0.07575215855423285
augmented_r1 7 143 143.0 -0.25479501472296523 -0.06307074683053153 0.9744897959183674 0.9938775510204082 1.5625e-05 17 126 -0.07575215855423285
augmented_r1 7 144 144.0 -0.2546487665154747 -0.07150896422717036 0.9734693877551021 0.9938775510204082 1.5625e-05 18 126 -0.07575215855423285
augmented_r1 7 145 145.0 -0.2547362739261691 -0.06869185652051653 0.9755102040816327 0.9938775510204082 1.5625e-05 19 126 -0.07575215855423285
augmented_r1 7 146 146.0 -0.25444939033150726 -0.05470850078427062 0.9744897959183674 0.9938775510204082 1.5625e-05 20 126 -0.07575215855423285
augmented_r1 7 147 147.0 -0.25478005955774463 -0.06328792961276307 0.9734693877551021 0.9938775510204082 1.5625e-05 21 126 -0.07575215855423285
augmented_r1 7 148 148.0 -0.25435031872687425 -0.0680286388007962 0.9734693877551021 0.9938775510204082 7.8125e-06 22 126 -0.07575215855423285
augmented_r1 7 149 149.0 -0.2549104332599216 -0.07203086006398103 0.9755102040816327 0.9938775510204082 7.8125e-06 23 126 -0.07575215855423285
augmented_r1 7 150 150.0 -0.2548280323412112 -0.06580818769883136 0.9734693877551021 0.9938775510204082 7.8125e-06 24 126 -0.07575215855423285
augmented_r1 7 151 151.0 -0.25490553225921164 -0.06822988986968995 0.9734693877551021 0.9938775510204082 7.8125e-06 25 126 -0.07575215855423285
augmented_r1 7 152 152.0 -0.25504345440399195 -0.06030281368567019 0.9744897959183674 0.9938775510204082 7.8125e-06 26 126 -0.07575215855423285
augmented_r1 7 153 153.0 -0.25429835083589625 -0.06690486547898274 0.9744897959183674 0.9938775510204082 7.8125e-06 27 126 -0.07575215855423285
augmented_r1 7 154 154.0 -0.254725819330999 -0.06523912731482058 0.9724489795918367 0.9938775510204082 7.8125e-06 28 126 -0.07575215855423285
augmented_r1 7 155 155.0 -0.25469828720694504 -0.06453265559916593 0.9734693877551021 0.9938775510204082 7.8125e-06 29 126 -0.07575215855423285
augmented_r1 7 156 156.0 -0.25459047203652707 -0.06276362915428317 0.9734693877551021 0.9938775510204082 7.8125e-06 30 126 -0.07575215855423285
augmented_r1 8 1 1.0 1.6787362131161199 2.3015781675066265 0.6214285714285714 0.5683673469387756 0.001 0 1 2.3015781675066265
augmented_r1 8 2 2.0 1.0299404028378667 1.8057695155241051 0.5102040816326531 0.8642857142857143 0.001 0 2 1.8057695155241051
augmented_r1 8 3 3.0 0.824691277036221 1.495489383230404 0.6346938775510204 0.8908163265306123 0.001 0 3 1.495489383230404
augmented_r1 8 4 4.0 0.7178641132912309 2.3334299311345936 0.4336734693877551 0.7683673469387755 0.001 1 3 1.495489383230404
augmented_r1 8 5 5.0 0.6214176269752893 1.70143712248121 0.42959183673469387 0.9846938775510204 0.001 2 3 1.495489383230404
augmented_r1 8 6 6.0 0.5677513955833151 1.3083874425109552 0.7795918367346939 0.7571428571428571 0.001 0 6 1.3083874425109552
augmented_r1 8 7 7.0 0.5072372665039475 0.7359514129405119 0.8918367346938776 0.9622448979591837 0.001 0 7 0.7359514129405119
augmented_r1 8 8 8.0 0.4448490961405347 0.9039578068013094 0.7479591836734694 0.9887755102040816 0.001 1 7 0.7359514129405119
augmented_r1 8 9 9.0 0.37575701794946836 0.5749639739795607 0.9163265306122449 0.9755102040816327 0.001 0 9 0.5749639739795607
augmented_r1 8 10 10.0 0.34388500703663594 1.204960003191111 0.7255102040816327 0.9479591836734694 0.001 1 9 0.5749639739795607
augmented_r1 8 11 11.0 0.3134013454967123 2.736393662861415 0.513265306122449 0.976530612244898 0.001 2 9 0.5749639739795607
augmented_r1 8 12 12.0 0.2911382807123623 0.5734740179412219 0.9081632653061225 0.9520408163265306 0.001 0 12 0.5734740179412219
augmented_r1 8 13 13.0 0.21882044968689457 0.3769271997772917 0.9459183673469388 0.9908163265306122 0.001 0 13 0.3769271997772917
augmented_r1 8 14 14.0 0.17524210698107834 0.28156221131889186 0.9551020408163265 0.9938775510204082 0.001 0 14 0.28156221131889186
augmented_r1 8 15 15.0 0.16542388488637064 0.5805446996980784 0.9112244897959184 0.9357142857142857 0.001 1 14 0.28156221131889186
augmented_r1 8 16 16.0 0.13654302820204822 0.769475685333719 0.8683673469387755 0.9214285714285714 0.001 2 14 0.28156221131889186
augmented_r1 8 17 17.0 0.10000248638218877 1.5920843075732796 0.6591836734693878 0.9755102040816327 0.001 3 14 0.28156221131889186
augmented_r1 8 18 18.0 0.10247523120139006 3.7572874575245137 0.30918367346938774 0.7 0.001 4 14 0.28156221131889186
augmented_r1 8 19 19.0 0.06605609679189639 1.4745026938769281 0.7244897959183674 0.9459183673469388 0.001 5 14 0.28156221131889186
augmented_r1 8 20 20.0 0.030999491228821383 1.1141062872750418 0.7275510204081632 0.9438775510204082 0.001 6 14 0.28156221131889186
augmented_r1 8 21 21.0 -0.018472674079121 0.5772862716596954 0.9428571428571428 0.8857142857142857 0.001 7 14 0.28156221131889186
augmented_r1 8 22 22.0 -0.04396524493714868 0.5429686169235074 0.8561224489795919 0.9908163265306122 0.001 8 14 0.28156221131889186
augmented_r1 8 23 23.0 -0.022935831595484475 1.6085065325912165 0.6969387755102041 0.8887755102040816 0.001 9 14 0.28156221131889186
augmented_r1 8 24 24.0 -0.024373603040285668 1.3496941537273173 0.8183673469387756 0.826530612244898 0.001 10 14 0.28156221131889186
augmented_r1 8 25 25.0 -0.05245815089654771 0.5051119704635776 0.8989795918367347 0.9540816326530612 0.0005 11 14 0.28156221131889186
augmented_r1 8 26 26.0 -0.10455806683909606 0.029824408219785107 0.9714285714285714 0.9918367346938776 0.0005 0 26 0.029824408219785107
augmented_r1 8 27 27.0 -0.13157220369461067 0.023514380990242473 0.9653061224489796 0.9948979591836735 0.0005 0 27 0.023514380990242473
augmented_r1 8 28 28.0 -0.1424490855165465 -0.018716920881855243 0.9795918367346939 0.9928571428571429 0.0005 0 28 -0.018716920881855243
augmented_r1 8 29 29.0 -0.14919475582692496 -0.018150528109803492 0.976530612244898 0.9928571428571429 0.0005 1 28 -0.018716920881855243
augmented_r1 8 30 30.0 -0.1505556523502279 0.029498192485497923 0.9704081632653061 0.9908163265306122 0.0005 2 28 -0.018716920881855243
augmented_r1 8 31 31.0 -0.15984055996482285 -0.008155538111316914 0.9714285714285714 0.9938775510204082 0.0005 3 28 -0.018716920881855243
augmented_r1 8 32 32.0 -0.16621976906853916 -0.023568863771399672 0.9744897959183674 0.9928571428571429 0.0005 0 32 -0.023568863771399672
augmented_r1 8 33 33.0 -0.17181902114662104 -0.04615425576969069 0.9836734693877551 0.9928571428571429 0.0005 0 33 -0.04615425576969069
augmented_r1 8 34 34.0 -0.1767824350894715 -0.03238944034187161 0.9775510204081632 0.9918367346938776 0.0005 1 33 -0.04615425576969069
augmented_r1 8 35 35.0 -0.1812850103776562 0.007598672107774384 0.9693877551020408 0.9928571428571429 0.0005 2 33 -0.04615425576969069
augmented_r1 8 36 36.0 -0.18489902508134362 0.009444716268656205 0.976530612244898 0.9908163265306122 0.0005 3 33 -0.04615425576969069
augmented_r1 8 37 37.0 -0.18466666964471637 0.16825410078982916 0.9428571428571428 0.9846938775510204 0.0005 4 33 -0.04615425576969069
augmented_r1 8 38 38.0 -0.187522649413285 0.9025268007297905 0.8173469387755102 0.9806122448979592 0.0005 5 33 -0.04615425576969069
augmented_r1 8 39 39.0 -0.18632295277245306 0.21310938864338155 0.9316326530612244 0.9908163265306122 0.0005 6 33 -0.04615425576969069
augmented_r1 8 40 40.0 -0.18779777733780717 0.47815663984843665 0.8969387755102041 0.976530612244898 0.0005 7 33 -0.04615425576969069
augmented_r1 8 41 41.0 -0.18086344847828487 0.9714770183271292 0.7826530612244897 0.9816326530612245 0.0005 8 33 -0.04615425576969069
augmented_r1 8 42 42.0 -0.12628344584745113 1.451775074978264 0.9295918367346939 0.7346938775510204 0.0005 9 33 -0.04615425576969069
augmented_r1 8 43 43.0 -0.09901432029453126 3.3578270016884315 0.5214285714285715 0.9714285714285714 0.0005 10 33 -0.04615425576969069
augmented_r1 8 44 44.0 -0.16363101726870508 0.03312894154568108 0.9571428571428572 0.9908163265306122 0.00025 11 33 -0.04615425576969069
augmented_r1 8 45 45.0 -0.20554707142855436 -0.08532814055073018 0.9857142857142858 0.9928571428571429 0.00025 0 45 -0.08532814055073018
augmented_r1 8 46 46.0 -0.21643416041739139 -0.0697963471315345 0.9744897959183674 0.9928571428571429 0.00025 1 45 -0.08532814055073018
augmented_r1 8 47 47.0 -0.21989639620861032 -0.08042386235023032 0.9816326530612245 0.9928571428571429 0.00025 2 45 -0.08532814055073018
augmented_r1 8 48 48.0 -0.22146691336612295 -0.07791813052430445 0.9755102040816327 0.9938775510204082 0.00025 3 45 -0.08532814055073018
augmented_r1 8 49 49.0 -0.2230825147680732 -0.09173173782776813 0.9836734693877551 0.9938775510204082 0.00025 0 49 -0.09173173782776813
augmented_r1 8 50 50.0 -0.22538105685549653 -0.07862916406320065 0.9795918367346939 0.9938775510204082 0.00025 1 49 -0.09173173782776813
augmented_r1 8 51 51.0 -0.22500138254637508 -0.0790496565857712 0.9775510204081632 0.9948979591836735 0.00025 2 49 -0.09173173782776813
augmented_r1 8 52 52.0 -0.22651206851817238 -0.091227646019994 0.9816326530612245 0.9938775510204082 0.00025 3 49 -0.09173173782776813
augmented_r1 8 53 53.0 -0.22875948096750218 -0.0789915632228462 0.9775510204081632 0.9948979591836735 0.00025 4 49 -0.09173173782776813
augmented_r1 8 54 54.0 -0.22932545263768325 -0.08553009252158963 0.9806122448979592 0.9928571428571429 0.00025 5 49 -0.09173173782776813
augmented_r1 8 55 55.0 -0.23022623160618086 -0.02602843459771604 0.9724489795918367 0.9908163265306122 0.00025 6 49 -0.09173173782776813
augmented_r1 8 56 56.0 -0.23117050638103614 -0.07453516210828509 0.9744897959183674 0.9928571428571429 0.00025 7 49 -0.09173173782776813
augmented_r1 8 57 57.0 -0.23174559123073443 -0.08301666634423392 0.9806122448979592 0.9928571428571429 0.00025 8 49 -0.09173173782776813
augmented_r1 8 58 58.0 -0.2339880942919554 -0.0713999217870284 0.9755102040816327 0.9928571428571429 0.00025 9 49 -0.09173173782776813
augmented_r1 8 59 59.0 -0.2345382718946844 -0.09508887359074183 0.9816326530612245 0.9948979591836735 0.00025 0 59 -0.09508887359074183
augmented_r1 8 60 60.0 -0.23630611765563245 -0.06803070282449528 0.9734693877551021 0.9938775510204082 0.00025 1 59 -0.09508887359074183
augmented_r1 8 61 61.0 -0.2359866172792259 -0.08676763116096964 0.9826530612244898 0.9948979591836735 0.00025 2 59 -0.09508887359074183
augmented_r1 8 62 62.0 -0.23763651716346584 -0.07423455033983503 0.9836734693877551 0.9928571428571429 0.00025 3 59 -0.09508887359074183
augmented_r1 8 63 63.0 -0.24023545039982563 -0.08810007766801484 0.9826530612244898 0.9948979591836735 0.00025 4 59 -0.09508887359074183
augmented_r1 8 64 64.0 -0.23932955411689366 -0.05034590108054025 0.9704081632653061 0.9938775510204082 0.00025 5 59 -0.09508887359074183
augmented_r1 8 65 65.0 -0.2403167304644193 -0.050168413045454996 0.9785714285714285 0.9908163265306122 0.00025 6 59 -0.09508887359074183
augmented_r1 8 66 66.0 -0.2385449230643873 -0.05126866515801878 0.9775510204081632 0.9928571428571429 0.00025 7 59 -0.09508887359074183
augmented_r1 8 67 67.0 -0.2406173367636668 -0.05121659064779476 0.9714285714285714 0.9948979591836735 0.00025 8 59 -0.09508887359074183
augmented_r1 8 68 68.0 -0.22275577966484003 0.3440714510119691 0.9102040816326531 0.9918367346938776 0.00025 9 59 -0.09508887359074183
augmented_r1 8 69 69.0 -0.22060439216511604 0.34539366741569677 0.9428571428571428 0.9551020408163265 0.00025 10 59 -0.09508887359074183
augmented_r1 8 70 70.0 -0.2357682204224876 0.21281983901043328 0.9540816326530612 0.9704081632653061 0.000125 11 59 -0.09508887359074183
augmented_r1 8 71 71.0 -0.24400638546447997 -0.09109833824391268 0.9775510204081632 0.9948979591836735 0.000125 12 59 -0.09508887359074183
augmented_r1 8 72 72.0 -0.24609820971530078 -0.08784878837819002 0.9785714285714285 0.9948979591836735 0.000125 13 59 -0.09508887359074183
augmented_r1 8 73 73.0 -0.24695526733757742 -0.08965720108577184 0.9785714285714285 0.9948979591836735 0.000125 14 59 -0.09508887359074183
augmented_r1 8 74 74.0 -0.24666613900439607 -0.09194788786829734 0.9816326530612245 0.9938775510204082 0.000125 15 59 -0.09508887359074183
augmented_r1 8 75 75.0 -0.2475069953104176 -0.08247113179187385 0.976530612244898 0.9948979591836735 0.000125 16 59 -0.09508887359074183
augmented_r1 8 76 76.0 -0.24763626060429564 -0.09120655205785012 0.9806122448979592 0.9948979591836735 0.000125 17 59 -0.09508887359074183
augmented_r1 8 77 77.0 -0.24802263157507315 -0.08132227148328508 0.976530612244898 0.9948979591836735 0.000125 18 59 -0.09508887359074183
augmented_r1 8 78 78.0 -0.24773241358348796 -0.07489325416331388 0.9775510204081632 0.9928571428571429 0.000125 19 59 -0.09508887359074183
