kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
230	1.98554455	0.730508439	0.847629792	0.891379929	0.114110945
231	2.01886809	0.729829872	0.845898561	0.893266484	0.115151559
232	2.0343826	0.729529522	0.844243352	0.894246949	0.116207392
233	2.03238523	0.729558461	0.842419404	0.89440511	0.117292069
234	2.02712269	0.729623912	0.840281311	0.894523712	0.118391312
235	2.0199316	0.729689937	0.83849737	0.894598502	0.119486668
236	2.01214455	0.729720676	0.837736067	0.894624993	0.120559683
237	2.00046751	0.727729969	0.839433168	0.893923053	0.121636162
238	1.98445913	0.723090304	0.843260385	0.892340261	0.122717889
239	1.97025965	0.718030425	0.847121166	0.890743588	0.123745403
240	1.96401077	0.714779686	0.848918637	0.890000222	0.124659229
241	1.96443253	0.713306405	0.847351001	0.892014055	0.125438275
242	1.96555904	0.712066542	0.843488689	0.89670676	0.126135052
243	1.96712668	0.711208821	0.8387717	0.901821189	0.126798453
244	1.96887348	0.710882476	0.834639973	0.905099785	0.127477368
245	1.97173699	0.712989203	0.830841048	0.906575938	0.128148698
246	1.9758292	0.717739775	0.826776206	0.907816539	0.1287966
247	1.97951072	0.722532008	0.823525695	0.908673924	0.129488174
248	1.9811418	0.724763137	0.822170194	0.908999913	0.130290539
249	1.97767161	0.722527861	0.825429039	0.908960136	0.131323888
250	1.96984575	0.717143586	0.832882594	0.908850889	0.132563362
251	1.96195126	0.710850446	0.840664266	0.908691984	0.133849716
252	1.9582758	0.705888597	0.844906813	0.908503158	0.135023679
253	1.97401483	0.702204617	0.845877124	0.908231093	0.13602551
254	2.00950656	0.698620395	0.846622181	0.907816891	0.136952604
255	2.04530938	0.695889582	0.847101681	0.907279038	0.137875316
256	2.06197783	0.694766372	0.847274392	0.906636036	0.138863985
257	2.05339387	0.694739522	0.847186964	0.90574737	0.139939541
258	2.03296178	0.694720447	0.846989731	0.904513884	0.141069581
259	2.00966986	0.694708908	0.846790769	0.903032896	0.142248053
260	1.99250408	0.694704966	0.846698141	0.901401772	0.143468915
261	1.98234984	0.694719014	0.846928233	0.899034277	0.144759415
262	1.97367732	0.694761753	0.847447108	0.895961543	0.146119434
263	1.96649817	0.694832687	0.847970529	0.893289759	0.14749792
264	1.96082578	0.694931321	0.848214213	0.892125336	0.148843812
265	1.95586126	0.697940788	0.847984166	0.89275563	0.150136098
266	1.95128366	0.704574022	0.847465291	0.894226114	0.151404591
267	1.94791546	0.711236562	0.84694187	0.895831572	0.152672709
268	1.9465794	0.714333034	0.846698186	0.896866924	0.153963868
269	1.95225717	0.711958094	0.847427498	0.897341518	0.155329894
270	1.96506027	0.706600988	0.849072119	0.897741862	0.156745936
271	1.97797554	0.701196947	0.850731149	0.89801929	0.158115712
272	1.98398839	0.698681033	0.85150353	0.898124972	0.15934293
273	1.97466153	0.700592659	0.850834971	0.898125	0.160410964
274	1.95362723	0.704904694	0.849111433	0.898125	0.161389454
275	1.93240865	0.709254507	0.846830589	0.898125	0.162305689
276	1.92253009	0.711279613	0.844490083	0.898125	0.163186943
277	1.92254133	0.710728416	0.84181377	0.90133128	0.164031778
278	1.92258458	0.709414425	0.838558877	0.908560822	0.164832869
279	1.92265659	0.707913364	0.835350689	0.915853705	0.165611358
280	1.92275707	0.706800526	0.832814697	0.91924899	0.166388395
281	1.92561042	0.706249614	0.830777525	0.917946179	0.167137382
282	1.93302743	0.705876343	0.828850448	0.914983099	0.167856372
283	1.94334484	0.705445358	0.827409988	0.911935662	0.168608829
284	1.95489858	0.704721375	0.826832866	0.910379179	0.169458231
285	1.97409154	0.700569918	0.827957367	0.910210424	0.170456616
286	2.0016604	0.69250428	0.830751297	0.910127498	0.171585292
287	2.02650427	0.684612599	0.834218785	0.910045227	0.17280106
