kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
211	2.126838	0.670959043	0.833126862	0.903531661	0.120419657
212	2.10856423	0.674936281	0.831767323	0.901642249	0.121330711
213	2.10835519	0.674646256	0.832601245	0.90059467	0.122149368
214	2.10820899	0.673869704	0.834482538	0.899669647	0.122902325
215	2.10812064	0.672784703	0.836380329	0.899007817	0.123637754
216	2.10809049	0.671568233	0.837263888	0.89875007	0.12440383
217	2.11982808	0.669532544	0.836608127	0.899432975	0.125203355
218	2.14776733	0.666596296	0.835128885	0.90097299	0.12601433
219	2.17965585	0.663946656	0.83363667	0.902526509	0.126851633
220	2.20323766	0.662771065	0.832941936	0.903249784	0.127730152
221	2.21852894	0.663215877	0.83479609	0.90226348	0.128681286
222	2.23269159	0.664219638	0.838977416	0.900039015	0.129693929
223	2.24314253	0.665232203	0.84319541	0.897795042	0.130716542
224	2.24729585	0.665703624	0.845159189	0.896750311	0.131697577
225	2.2365268	0.663753145	0.844212005	0.898078008	0.132606408
226	2.21224152	0.659354769	0.842074917	0.90107248	0.133476867
227	2.18774328	0.654917821	0.839919087	0.904093213	0.134353583
228	2.17633758	0.652852103	0.838915394	0.905499581	0.135281182
229	2.17638134	0.655191387	0.839029371	0.905101598	0.136278991
230	2.17648769	0.660467534	0.839332525	0.904203256	0.137325406
231	2.17659497	0.665789952	0.839752733	0.903297036	0.138405184
232	2.17664492	0.66826792	0.84021814	0.902875126	0.139503082
233	2.16219417	0.666389408	0.840966139	0.903595919	0.140632276
234	2.12922041	0.662151963	0.842025513	0.905221489	0.14179738
235	2.09497822	0.657877356	0.842975715	0.906861315	0.142967274
236	2.07672672	0.65588722	0.843396104	0.907624772	0.144110835
237	2.07313018	0.658663436	0.843271615	0.906069334	0.145225903
238	2.07039962	0.664924754	0.842990635	0.902561524	0.146327928
239	2.06865919	0.671240982	0.842707191	0.899022951	0.147409742
240	2.06803721	0.674181641	0.842575227	0.897375491	0.148464172
241	2.0698566	0.671867546	0.842610849	0.898174203	0.149485498
242	2.07395944	0.66664761	0.842691259	0.900076967	0.150480064
243	2.07809827	0.661381896	0.842772374	0.902249657	0.151458942
244	2.08002519	0.658930328	0.842810139	0.903858392	0.152433201
245	2.07519573	0.660870946	0.842004216	0.904738399	0.153391312
246	2.0643047	0.665248417	0.840186948	0.905422976	0.15433164
247	2.05331816	0.669664277	0.838353743	0.906075816	0.155282578
248	2.04820313	0.671720177	0.837500254	0.906860475	0.156272529
249	2.04964158	0.666397221	0.838377255	0.908085926	0.157315726
250	2.05338926	0.654393317	0.840355344	0.909618269	0.15839776
251	2.05842941	0.642284143	0.842350779	0.910931572	0.159504788
252	2.06374637	0.636646452	0.843279798	0.911499836	0.160622967
253	2.07115407	0.639879255	0.84242421	0.91017943	0.161778683
254	2.08095054	0.647566311	0.840494358	0.907116161	0.16297141
255	2.08952852	0.65631124	0.838547589	0.903810784	0.164142292
256	2.09327989	0.662718342	0.837641247	0.901764305	0.165232459
257	2.09194796	0.666787566	0.837763983	0.901033478	0.166199751
258	2.08824711	0.670530448	0.838098398	0.900516099	0.16709089
259	2.08276514	0.67328046	0.838579278	0.900089973	0.167980829
260	2.07608917	0.674370291	0.839141643	0.899633218	0.168944525
261	2.06012232	0.67174399	0.840245713	0.89903326	0.170016717
262	2.03370786	0.665821517	0.841948196	0.898377375	0.171161162
263	2.00887275	0.659847155	0.843516963	0.897847369	0.17234861
264	1.99764674	0.657065722	0.844219719	0.897625063	0.173549818
265	2.01116043	0.658475701	0.843486595	0.89794344	0.174775099
266	2.0416386	0.661830376	0.841736764	0.898735032	0.176036171
267	2.07238381	0.665651073	0.839729329	0.899718622	0.17730201
268	2.08669759	0.668459512	0.838223411	0.900612959	0.178541578
269	2.08274181	0.670256308	0.837215662	0.901382562	0.179737836
270	2.07240657	0.671913012	0.836272113	0.902166146	0.18091035
271	2.05844382	0.673132094	0.835571173	0.902923587	0.182082491
272	2.04360239	0.67361569	0.83529143	0.903614706	0.183277627
273	2.02249412	0.671839623	0.83606939	0.904288792	0.184515844
274	1.99429236	0.667748081	0.837903882	0.904959037	0.185781322
275	1.96950607	0.663402968	0.839956111	0.905521369	0.187043028
276	1.95864668	0.660866611	0.841387119	0.905871689	0.188269924
277	1.97211804	0.660047567	0.842196303	0.906065315	0.189451418
278	2.00250045	0.659395659	0.842914727	0.906225086	0.190605957
279	2.03314904	0.658963496	0.84343062	0.906333992	0.191744741
280	2.04741785	0.658804164	0.843632021	0.906374989	0.192878964
281	2.04729113	0.659924954	0.843137618	0.905084899	0.194011012
282	2.04690144	0.662452212	0.841876419	0.902175971	0.195135233
283	2.04627089	0.665001613	0.840236174	0.899241557	0.196251456
284	2.04541738	0.666188515	0.838604727	0.897875406	0.197359508
285	2.04055325	0.665180951	0.836641005	0.899961928	0.198435688
286	2.02988249	0.662908292	0.834230986	0.904667547	0.199486923
287	2.01683626	0.660615722	0.832180916	0.909414394	0.200562066
