kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
123	1.99395619	0.847281014	0.81902235	0.878648795	0.0221568396
124	2.02970986	0.835147716	0.820723178	0.879122205	0.0223967947
125	2.00750727	0.838896585	0.818690998	0.879243922	0.0225610177
126	1.95742008	0.847357813	0.814107624	0.879306648	0.0226897136
127	1.90689374	0.855893226	0.809484066	0.879370906	0.0228317301
128	1.88337012	0.859867071	0.807331469	0.879497145	0.0230359131
129	1.90583501	0.850711212	0.810549449	0.880852452	0.0234342634
130	1.95650601	0.83006336	0.817806991	0.883665867	0.0240523961
131	2.00762137	0.809234432	0.82512818	0.886458128	0.0247687413
132	2.03141925	0.799537069	0.82853672	0.887749616	0.0254616997
133	2.02467056	0.802927909	0.827922352	0.887237768	0.0261348211
134	2.00943721	0.810580297	0.826534747	0.886082758	0.0268437859
135	1.99407027	0.818299794	0.825134972	0.884917618	0.0275340249
136	1.98691586	0.821893775	0.824483277	0.884375162	0.0281509382
137	1.99805509	0.81967776	0.824500595	0.885646093	0.0286585413
138	2.0231773	0.814248764	0.824553596	0.888512231	0.0291024265
139	2.04851982	0.807691067	0.824641059	0.891403503	0.0295504885
140	2.06031859	0.802088555	0.82476195	0.892749599	0.0300706224
141	2.05530871	0.798114788	0.826973877	0.892598228	0.0307457227
142	2.04400421	0.794585338	0.831775064	0.892256002	0.0315388835
143	2.03260058	0.790892151	0.836583152	0.891910776	0.0323339057
144	2.02729137	0.78642743	0.838815125	0.891750048	0.0330145784
145	2.04860682	0.779134353	0.837675233	0.892926236	0.0335343159
146	2.09667375	0.769555644	0.835064791	0.895578482	0.0339770409
147	2.14516221	0.761189739	0.832334237	0.898253988	0.0344185531
148	2.16773707	0.757535634	0.830833707	0.899499629	0.034934642
149	2.15757721	0.759133689	0.830473971	0.898646281	0.0355682973
150	2.13465295	0.762739464	0.830196632	0.896721263	0.0362902767
151	2.11152766	0.766376859	0.830017534	0.894779363	0.0370695296
152	2.10076117	0.768070328	0.829952847	0.893875269	0.0378750093
153	2.11938498	0.763463587	0.830373791	0.895392723	0.0387265261
154	2.16138629	0.753074892	0.831417221	0.898814977	0.0396378058
155	2.20375593	0.74259509	0.832706815	0.902267243	0.0405634766
156	2.22348205	0.737715989	0.833866138	0.903874521	0.0414581525
157	2.2100246	0.73785659	0.834989502	0.90314958	0.0423079004
158	2.17795823	0.738271786	0.836222802	0.90127157	0.0431381981
159	2.14131308	0.738929294	0.837221481	0.898767619	0.043960607
160	2.11411758	0.739798249	0.837640859	0.896164592	0.0447866829
161	2.09634417	0.744098744	0.836259357	0.892675322	0.0456247614
162	2.07983871	0.752487137	0.833143997	0.888149462	0.0464671995
163	2.0676388	0.76070194	0.830001316	0.884215045	0.0473015173
164	2.06278531	0.764480623	0.828538172	0.882500495	0.0481152347
165	2.07543974	0.76252589	0.828992175	0.883465871	0.0489378094
166	2.10427694	0.757684179	0.830016873	0.885889387	0.0497674627
167	2.13412222	0.751714491	0.831050557	0.888951979	0.0505399379
168	2.14979822	0.746375302	0.831531811	0.891834793	0.0511909652
169	2.15256239	0.74125531	0.831062057	0.89490727	0.051704013
170	2.1546459	0.735663202	0.829933859	0.898447355	0.0521406369
171	2.15596566	0.73114615	0.828623093	0.901378703	0.0525508486
172	2.15643487	0.729251889	0.82760564	0.902624645	0.052984652
173	2.14033787	0.732173692	0.8268733	0.901581565	0.0534349047
174	2.10404112	0.738763159	0.826168993	0.899228766	0.053881105
175	2.06742606	0.745410413	0.825637318	0.896855333	0.0543585703
176	2.05037912	0.748505188	0.825422992	0.895750329	0.0549026323
177	2.06242873	0.747561766	0.826064827	0.896024554	0.0555849403
178	2.08961037	0.745209838	0.827512208	0.89673059	0.0563907658
179	2.11703039	0.74227743	0.828972283	0.897661547	0.0572201734
180	2.12979638	0.739591936	0.829652053	0.898610787	0.0579732124
