kimg	g_loss	d_loss	real_sign_proxy	fake_sign_proxy	ada_p
249	2.30193109	0.573269836	0.865808901	0.930067058	0.161693389
250	2.26121881	0.58477232	0.863165685	0.929559143	0.163161334
251	2.22014949	0.596375678	0.860499288	0.928806783	0.164637284
252	2.20102877	0.601777875	0.859257889	0.927890558	0.166121108
253	2.20923775	0.597765312	0.861789452	0.925699336	0.167612928
254	2.22776068	0.588713927	0.867498599	0.922074327	0.16911288
255	2.24644597	0.579583202	0.87325779	0.918666062	0.170620836
256	2.25514514	0.575332281	0.875939052	0.917125452	0.172136665
257	2.24985615	0.575752363	0.874673148	0.918035659	0.173663374
258	2.23719578	0.576908457	0.871786224	0.920089021	0.175200282
259	2.22259101	0.578592966	0.868796644	0.922160372	0.176741328
260	2.21146789	0.580599432	0.867222372	0.923124713	0.178280451
261	2.20513285	0.584781511	0.866998023	0.921929759	0.179868381
262	2.20017532	0.591421591	0.866885484	0.919234723	0.181493553
263	2.19524036	0.597713871	0.866772332	0.916516075	0.183049319
264	2.18897382	0.600851895	0.866546492	0.915250377	0.184429011
265	2.1780625	0.601327166	0.86410056	0.915997635	0.185576745
266	2.16350658	0.601680407	0.859022583	0.917801612	0.186586124
267	2.15072076	0.60190139	0.853982684	0.919918736	0.187573296
268	2.14512057	0.601979136	0.851651635	0.921605579	0.188654408
269	2.15434841	0.599291493	0.853119799	0.922887254	0.189861092
270	2.17515905	0.593141222	0.856761156	0.924146557	0.191140295
271	2.19615202	0.586710403	0.861262937	0.925108995	0.192487469
272	2.20592554	0.583181941	0.86531262	0.925499891	0.193898086
273	2.2053653	0.582343563	0.869241993	0.924788642	0.195409985
274	2.20375743	0.58169772	0.873558772	0.923036768	0.197023839
275	2.20128503	0.581280931	0.877055432	0.920897514	0.198674259
276	2.19812847	0.581130476	0.878524021	0.919024229	0.200295843
277	2.18760173	0.581925893	0.878068046	0.917302799	0.201882018
278	2.16852869	0.583719492	0.876977527	0.915461386	0.203464673
279	2.15016919	0.585528805	0.875722886	0.913989081	0.205031191
280	2.14178524	0.586371152	0.874774268	0.913375173	0.206568942
281	2.15714423	0.584762162	0.874257169	0.913588131	0.208064818
282	2.19178136	0.581133636	0.873869797	0.914127493	0.20952929
283	2.22672195	0.57747332	0.873465219	0.914819472	0.210985724
284	2.24298895	0.575769217	0.872896566	0.91549039	0.212457488
285	2.23924439	0.578196139	0.871834661	0.916241768	0.213935718
286	2.23036623	0.583669522	0.870286321	0.917130915	0.21541234
287	2.22034377	0.589190859	0.868634893	0.917889461	0.216915121
288	2.21316262	0.591761381	0.867263796	0.918248958	0.218471837
289	2.20882904	0.590545673	0.866093707	0.918291579	0.220121425
